popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
890,Pitchshifter,43987,48946,10aXVE8RSUCeMzaFvBnZ2i,https://open.spotify.com/artist/10aXVE8RSUCeMzaFvBnZ2i,Q2005871,Pitchshifter,Nottingham,United Kingdom,Nottingham,reported_place,accepted_exact_name,
891,Phil Campbell and the Bastard Sons,43860,47440,7fRzvXVDS5fOLD91WQwE6q,https://open.spotify.com/artist/7fRzvXVDS5fOLD91WQwE6q,Q47501791,Phil Campbell and the Bastard Sons,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
892,Ether,43789,3646,07PXLHOMh4k77DLNE0EolG,https://open.spotify.com/artist/07PXLHOMh4k77DLNE0EolG,Q5403291,Ether,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
893,Modern Romance,43441,12292,7KiK3DokuIW5BVZu5Y5kph,https://open.spotify.com/artist/7KiK3DokuIW5BVZu5Y5kph,Q6888844,Modern Romance,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
894,Lanterns on the Lake,43202,38093,7sx3r4lMo079vO7lIi0fng,https://open.spotify.com/artist/7sx3r4lMo079vO7lIi0fng,Q14158905,Lanterns on the Lake,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
895,The Crazy World Of Arthur Brown,43146,16217,2LpdhgwN0mYKMjnzrBQU8H,https://open.spotify.com/artist/2LpdhgwN0mYKMjnzrBQU8H,Q377770,The Crazy World of Arthur Brown,London,United Kingdom,London,reported_place,accepted_exact_name,
896,Kings Of The City,43136,6557,7FWu3peCUoaSGOc4PwxwTH,https://open.spotify.com/artist/7FWu3peCUoaSGOc4PwxwTH,Q6413105,Kings of the City,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
897,Alisha's Attic,42752,19496,43lLY3aEg3yQz8sYhyvdn5,https://open.spotify.com/artist/43lLY3aEg3yQz8sYhyvdn5,Q6601851,Alisha's Attic,London,United Kingdom,London,reported_place,accepted_exact_name,
898,A Certain Ratio,42710,46261,2vygNfdnPBXah21ZrqhxYk,https://open.spotify.com/artist/2vygNfdnPBXah21ZrqhxYk,Q300348,A Certain Ratio,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
899,The Rifles,42702,74510,3Sr1muUE6DYihFufoHpnfc,https://open.spotify.com/artist/3Sr1muUE6DYihFufoHpnfc,Q493700,The Rifles,Chingford,United Kingdom,Chingford,reported_place,accepted_exact_name,
900,Heavy Lungs,42610,33237,07eIrj0b3z5mgvtkDmWoxo,https://open.spotify.com/artist/07eIrj0b3z5mgvtkDmWoxo,Q105883290,Heavy Lungs,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
901,Young Marble Giants,42598,62664,0tQ2Q4y9iUkKszxXyB14ZH,https://open.spotify.com/artist/0tQ2Q4y9iUkKszxXyB14ZH,Q2164036,Young Marble Giants,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
902,Cathedral,42528,96540,5O7ziOtiFUyRMBJN1J4Tpv,https://open.spotify.com/artist/5O7ziOtiFUyRMBJN1J4Tpv,Q1050878,Cathedral,Coventry,United Kingdom,Coventry,reported_place,accepted_exact_name,
903,Wings of Desire,41995,6904,1M684BN2C8BO9WwB0xeXJo,https://open.spotify.com/artist/1M684BN2C8BO9WwB0xeXJo,Q124131161,Wings of Desire,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
904,Onslaught,41973,106888,71lhIVHJ24x9hEcwFSWuOf,https://open.spotify.com/artist/71lhIVHJ24x9hEcwFSWuOf,Q1417965,Onslaught,Bristol,United Kingdom,Bristol,reported_place,accepted_exact_name,
905,The Associates,41622,50912,7GsdZ6T45uXudJ8Wsko9sB,https://open.spotify.com/artist/7GsdZ6T45uXudJ8Wsko9sB,Q743137,The Associates,Dundee,Scotland,Dundee,reported_place,accepted_exact_name,
906,Mesh,41618,38152,1uS4cYRRZRtauASIM9RxBG,https://open.spotify.com/artist/1uS4cYRRZRtauASIM9RxBG,Q250009,Mesh,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
907,Rolo Tomassi,41494,78649,3uHCTHxtg3IVAvhyrYsZvI,https://open.spotify.com/artist/3uHCTHxtg3IVAvhyrYsZvI,Q7361393,Rolo Tomassi,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
908,Lonely The Brave,40908,47704,7Ks1xbMXEQjy9aQObTJdId,https://open.spotify.com/artist/7Ks1xbMXEQjy9aQObTJdId,Q20127907,Lonely The Brave,Cambridge,United Kingdom,Cambridge,reported_place,accepted_exact_name,
909,Gen and the Degenerates,40842,15062,7oEVPoHXaj73ddUCTNlO9E,https://open.spotify.com/artist/7oEVPoHXaj73ddUCTNlO9E,Q105085574,Gen and the Degenerates,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
910,The Puppini Sisters,40797,69632,1svaANJTE5KrG16fTGDqOs,https://open.spotify.com/artist/1svaANJTE5KrG16fTGDqOs,Q1850284,The Puppini Sisters,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
911,NIMMO,40726,14459,76MojWoWNPzzKdrEspy5sl,https://open.spotify.com/artist/76MojWoWNPzzKdrEspy5sl,Q106879795,Nimmo,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
912,bis,40316,13258,2CLWZP9ZwueC8Yx9ORbxlW,https://open.spotify.com/artist/2CLWZP9ZwueC8Yx9ORbxlW,Q471241,Bis,Glasgow,Scotland,Glasgow,reported_place,accepted_exact_name,
913,Morning Runner,40259,8121,3UvsX37JzJrmhTea2t3Wei,https://open.spotify.com/artist/3UvsX37JzJrmhTea2t3Wei,Q1948294,Morning Runner,Reading,United Kingdom,Reading,reported_place,accepted_exact_name,
914,One Minute Silence,39696,41759,5uO1Dms6wMs4J3sSdcKEMh,https://open.spotify.com/artist/5uO1Dms6wMs4J3sSdcKEMh,Q1124940,One Minute Silence,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
915,InsideInfo,39084,25281,4HVopeHcb4aGTBsfIRrRcQ,https://open.spotify.com/artist/4HVopeHcb4aGTBsfIRrRcQ,Q63242079,InsideInfo,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
916,Plump DJs,39025,39640,1daC6WKGAm52YZbL5G7zYg,https://open.spotify.com/artist/1daC6WKGAm52YZbL5G7zYg,Q6317600,Plump DJs,London,United Kingdom,London,reported_place,accepted_exact_name,
917,The Rakes,38909,55169,7mDQwcnDUGuSoggxbUtVc1,https://open.spotify.com/artist/7mDQwcnDUGuSoggxbUtVc1,Q1762436,The Rakes,London,United Kingdom,London,reported_place,accepted_exact_name,
918,Red Lorry Yellow Lorry,38041,51142,6ixeWfTvnU1VOVPEVP5Bcq,https://open.spotify.com/artist/6ixeWfTvnU1VOVPEVP5Bcq,Q1575233,Red Lorry Yellow Lorry,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
919,Hallucinogen,37698,66590,5Lel5d14oFwC4XbKDv2AKW,https://open.spotify.com/artist/5Lel5d14oFwC4XbKDv2AKW,Q11893563,Hallucinogen,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
920,Slow Club,37665,57600,75Kh0eqgzo9f43Dan1JzSV,https://open.spotify.com/artist/75Kh0eqgzo9f43Dan1JzSV,Q1688137,Slow Club,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
921,Two Lone Swordsmen,37114,40442,33Ztukerf3He8FeKk5acn8,https://open.spotify.com/artist/33Ztukerf3He8FeKk5acn8,Q3542601,Two Lone Swordsmen,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
922,Angelic Upstarts,37083,52277,5z96yaS2s1USscDldCCDgw,https://open.spotify.com/artist/5z96yaS2s1USscDldCCDgw,Q521396,Angelic Upstarts,South Shields,United Kingdom,South Shields,reported_place,accepted_exact_name,
923,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,37035,72472,1F7QDWyZTLGzkyGLgFjEhU,https://open.spotify.com/artist/1F7QDWyZTLGzkyGLgFjEhU,Q93962241,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
924,The Sweet,36967,11359,64JgVJdkSDXU6AEJUOnspK,https://open.spotify.com/artist/64JgVJdkSDXU6AEJUOnspK,Q487919,The Sweet,London,United Kingdom,London,reported_place,accepted_exact_name,
925,Savages,36562,130669,1WFsBUAgQmrGQQEUyFKS60,https://open.spotify.com/artist/1WFsBUAgQmrGQQEUyFKS60,Q5404233,Savages,London,United Kingdom,London,reported_place,accepted_exact_name,
926,Digital Dog,36424,907,1lbp4Rrpi6ug3cGZF9LWXq,https://open.spotify.com/artist/1lbp4Rrpi6ug3cGZF9LWXq,Q5275840,Digital Dog,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
927,The 411,36002,38204,0YtA5DdO2df8zIxpVdktqg,https://open.spotify.com/artist/0YtA5DdO2df8zIxpVdktqg,Q365321,The 411,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
928,Peter and the Test Tube Babies,35963,46920,2mHQfi32bOrYcD42cazcmh,https://open.spotify.com/artist/2mHQfi32bOrYcD42cazcmh,Q2000167,Peter and the Test Tube Babies,Peacehaven,United Kingdom,Peacehaven,reported_place,accepted_exact_name,
929,Man-Made Sunshine,35712,40010,3o7Com7ZIpDARXoOHwK4th,https://open.spotify.com/artist/3o7Com7ZIpDARXoOHwK4th,Q131540831,Man-Made Sunshine,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
930,Puressence,35668,14385,1cFIgop2t8jZzlM7TVePLY,https://open.spotify.com/artist/1cFIgop2t8jZzlM7TVePLY,Q3410949,Puressence,Failsworth,United Kingdom,Failsworth,reported_place,accepted_exact_name,
931,Moodswings,35615,2398,64Qk682XX2D0jk14ioYDGx,https://open.spotify.com/artist/64Qk682XX2D0jk14ioYDGx,Q6907168,Moodswings,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
932,[spunge],35282,21846,6vxyuUNiILvDzBfLxgu0KT,https://open.spotify.com/artist/6vxyuUNiILvDzBfLxgu0KT,Q3494280,Spunge,Tewkesbury,United Kingdom,Tewkesbury,reported_place,accepted_exact_name,
933,Grade 2,35157,28578,61NdtTZaI4ZaMVNySovN0b,https://open.spotify.com/artist/61NdtTZaI4ZaMVNySovN0b,Q16251607,Grade 2,Ryde,United Kingdom,Ryde,reported_place,accepted_exact_name,
934,Sky,35087,12841,6OzpbdankE26K03oeoHhPN,https://open.spotify.com/artist/6OzpbdankE26K03oeoHhPN,Q1564341,Sky,London,United Kingdom,London,reported_place,accepted_exact_name,
935,One Eskimo,35030,11103,1K1m6K2IZOcbyabxB2jXjg,https://open.spotify.com/artist/1K1m6K2IZOcbyabxB2jXjg,Q4045817,One Eskimo,London,United Kingdom,London,reported_place,accepted_exact_name,
936,Dubstar,34962,17970,3SRTWBeGhX3o5DCQ2zzTdI,https://open.spotify.com/artist/3SRTWBeGhX3o5DCQ2zzTdI,Q372843,Dubstar,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
937,Goat Girl,34711,81408,1ukEEwzjucRtFTxiw2DrDZ,https://open.spotify.com/artist/1ukEEwzjucRtFTxiw2DrDZ,Q78534002,Goat Girl,London,United Kingdom,London,reported_place,accepted_exact_name,
938,Octopus,34584,2173,4unGdyZQTgdMSRqmsZsJZ1,https://open.spotify.com/artist/4unGdyZQTgdMSRqmsZsJZ1,Q7077080,Octopus,Shotts,United Kingdom,Shotts,reported_place,accepted_exact_name,
939,The Wild Swans,34532,17544,63yEaRONzlJVu1ozymo4Fk,https://open.spotify.com/artist/63yEaRONzlJVu1ozymo4Fk,Q7774898,The Wild Swans,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
940,Ambrosian Singers,34498,962,3zDEBkBUs36ij8r5Hyz2CN,https://open.spotify.com/artist/3zDEBkBUs36ij8r5Hyz2CN,Q2588958,Ambrosian Singers,London,United Kingdom,London,reported_place,accepted_exact_name,
941,The Wake,34392,26671,39aYm70XPfUpkMIKSfeeig,https://open.spotify.com/artist/39aYm70XPfUpkMIKSfeeig,Q3523258,The Wake,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
942,Rumahoy,34135,24027,52aKFP2BnAa28POINNExhE,https://open.spotify.com/artist/52aKFP2BnAa28POINNExhE,Q116609986,Rumahoy,,Scotland,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
943,The Gesualdo Six,34122,15910,2z846SqjChnjieVgTfRq3X,https://open.spotify.com/artist/2z846SqjChnjieVgTfRq3X,Q24887435,The Gesualdo Six,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
944,James and the Cold Gun,34074,12359,5YFIVhzlaYH9Yadjw9gSUx,https://open.spotify.com/artist/5YFIVhzlaYH9Yadjw9gSUx,Q137757793,James and the Cold Gun,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
945,Classix Nouveaux,34070,31887,40PsC6cWe7ZQdOUTqF5JgD,https://open.spotify.com/artist/40PsC6cWe7ZQdOUTqF5JgD,Q2976627,Classix Nouveaux,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
946,Current 93,33791,83424,7vF3DcPluq6lZI36VniagW,https://open.spotify.com/artist/7vF3DcPluq6lZI36VniagW,Q739657,Current 93,London,United Kingdom,London,reported_place,accepted_exact_name,
947,Kissing The Pink,33343,10782,5B9MfAU2KZlyvsofev6XXR,https://open.spotify.com/artist/5B9MfAU2KZlyvsofev6XXR,Q3197517,Kissing the Pink,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
948,Low Island,31768,21054,5MCl6mca6ZixPR36dHH9Sd,https://open.spotify.com/artist/5MCl6mca6ZixPR36dHH9Sd,Q113878754,Low Island,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
949,Cleopatra,31723,33076,7mu52yh5bBhhJOyVndAEZW,https://open.spotify.com/artist/7mu52yh5bBhhJOyVndAEZW,Q3680523,Cleopatra,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
950,dearALICE,31267,28780,1pMIULCflTFyzyv5vT1OzU,https://open.spotify.com/artist/1pMIULCflTFyzyv5vT1OzU,Q132200349,DearALICE,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
951,Witchfinder General,31258,64357,3tDg9XbUbQS0dbaSnFNvvk,https://open.spotify.com/artist/3tDg9XbUbQS0dbaSnFNvvk,Q1814408,Witchfinder General,Stourbridge,United Kingdom,Stourbridge,reported_place,accepted_exact_name,
952,The Incredible String Band,31217,60628,0tQzBYPjAardhWpGkqVdNW,https://open.spotify.com/artist/0tQzBYPjAardhWpGkqVdNW,Q1500510,The Incredible String Band,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
953,Vessels,31211,35493,6Y1nACvxtuuTjKx2b4Rwmb,https://open.spotify.com/artist/6Y1nACvxtuuTjKx2b4Rwmb,Q7923356,Vessels,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
954,Peter Green Splinter Group,31080,41317,77aUDqXRIvkDNxARfYwoHC,https://open.spotify.com/artist/77aUDqXRIvkDNxARfYwoHC,Q7174364,Peter Green Splinter Group,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
955,The Field Mice,31075,29459,3KH6DLHeoFZgVbtKiLXb6L,https://open.spotify.com/artist/3KH6DLHeoFZgVbtKiLXb6L,Q7733724,The Field Mice,London,United Kingdom,London,reported_place,accepted_exact_name,
956,Rudimentary Peni,31002,42267,6NCFDKbtkbJhgjQcFicLBi,https://open.spotify.com/artist/6NCFDKbtkbJhgjQcFicLBi,Q2719617,Rudimentary Peni,London,United Kingdom,London,reported_place,accepted_exact_name,
957,Skarlett Riot,30983,41251,6IN0ZavFCDhKZ2N3NT7E3z,https://open.spotify.com/artist/6IN0ZavFCDhKZ2N3NT7E3z,Q30116699,Skarlett Riot,Scunthorpe,United Kingdom,Scunthorpe,reported_place,accepted_exact_name,
958,Spinal Tap,30887,59910,65X3sG8LVBQN5033RqB6qn,https://open.spotify.com/artist/65X3sG8LVBQN5033RqB6qn,Q741661,Spinal Tap,United Kingdom|United States,United Kingdom,United States,reported_place,accepted_exact_name,
959,Tigertailz,30839,28199,1xo5zONg7VWkVmR0I0YO4d,https://open.spotify.com/artist/1xo5zONg7VWkVmR0I0YO4d,Q2712179,Tigertailz,Cardiff,Wales,Cardiff,reported_place,accepted_exact_name,
960,Ozric Tentacles,30429,97411,0Iv00ucAIqr5KVS7bXGFa9,https://open.spotify.com/artist/0Iv00ucAIqr5KVS7bXGFa9,Q1550383,Ozric Tentacles,Somerset,England,Somerset,reported_place,accepted_exact_name,
961,The Tiger Lillies,30200,68137,72o2T9aqYR2PFNYpzYrMmw,https://open.spotify.com/artist/72o2T9aqYR2PFNYpzYrMmw,Q724783,The Tiger Lillies,London,United Kingdom,London,reported_place,accepted_exact_name,
962,The Auteurs,30197,22347,5EtBXjUUyPJmiljpRdN6RJ,https://open.spotify.com/artist/5EtBXjUUyPJmiljpRdN6RJ,Q144942,The Auteurs,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
963,FM,30171,29860,3BxngwxP94n0itZ8q1hwf9,https://open.spotify.com/artist/3BxngwxP94n0itZ8q1hwf9,Q3737249,FM,London,United Kingdom,London,reported_place,accepted_exact_name,
964,Gallagher And Lyle,30115,11245,2Kq6loh0WNVAGEHlDxxprf,https://open.spotify.com/artist/2Kq6loh0WNVAGEHlDxxprf,Q505149,Gallagher and Lyle,,Scotland,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
965,Futurecop!,30022,37012,10yA9Y6h5wbDaX5XuZuA9X,https://open.spotify.com/artist/10yA9Y6h5wbDaX5XuZuA9X,Q5510868,Futurecop!,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
966,Treetop Flyers,29843,9167,6Um25UMHv0fzcEHYGQJPXv,https://open.spotify.com/artist/6Um25UMHv0fzcEHYGQJPXv,Q7837745,Treetop Flyers,London,United Kingdom,London,reported_place,accepted_exact_name,
967,Brother Beyond,29759,27195,6To7KuC86pBGCtkRUiq80O,https://open.spotify.com/artist/6To7KuC86pBGCtkRUiq80O,Q1144085,Brother Beyond,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
968,As Lions,29728,23599,30Ns8wCbxSPz2L1tnSypTG,https://open.spotify.com/artist/30Ns8wCbxSPz2L1tnSypTG,Q29784258,As Lions,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
969,Greyhound,29347,2241,24m8te3cM8e8cSABOrakXG,https://open.spotify.com/artist/24m8te3cM8e8cSABOrakXG,Q1288372,Greyhound,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
970,Demented Are Go,29315,57898,7fvToIpjDfwtLhAoZdVF5W,https://open.spotify.com/artist/7fvToIpjDfwtLhAoZdVF5W,Q494215,Demented Are Go,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
971,Tokyo Blade,29143,51726,6F9tjDKhGtXlm9M4s30KD5,https://open.spotify.com/artist/6F9tjDKhGtXlm9M4s30KD5,Q2294469,Tokyo Blade,Salisbury,United Kingdom,Salisbury,reported_place,accepted_exact_name,
972,Snuff,29124,31826,39Yw8FPJXDJyf5L4vK7TD3,https://open.spotify.com/artist/39Yw8FPJXDJyf5L4vK7TD3,Q1418489,Snuff,Hendon,United Kingdom,Hendon,reported_place,accepted_exact_name,
973,Freaks,29115,4296,53L5KERK0sEsE16Hkg9Z28,https://open.spotify.com/artist/53L5KERK0sEsE16Hkg9Z28,Q5494265,Freaks,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
974,The High Numbers,29092,6697,23v7cVwWDv8VhPWTAePufN,https://open.spotify.com/artist/23v7cVwWDv8VhPWTAePufN,Q68981254,The High Numbers,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
975,Love Sculpture,29038,8138,4D1hYdWKVKyQQQNxNHlYtq,https://open.spotify.com/artist/4D1hYdWKVKyQQQNxNHlYtq,Q432233,Love Sculpture,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
976,Freur,28911,7682,6MrHEQVD40SO8XWTBNELkl,https://open.spotify.com/artist/6MrHEQVD40SO8XWTBNELkl,Q1984800,Freur,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
977,Xentrix,28811,43772,5lYOBorQmZgCCPxJYCjSmO,https://open.spotify.com/artist/5lYOBorQmZgCCPxJYCjSmO,Q278428,Xentrix,Preston,United Kingdom,Preston,reported_place,accepted_exact_name,
978,False Heads,28786,39797,2tZaXwpCHEhoVEBQuRI4vu,https://open.spotify.com/artist/2tZaXwpCHEhoVEBQuRI4vu,Q48814836,False Heads,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
979,Wishful Thinking,28744,2181,5zygW1RJOV0Wji8CcxD5eN,https://open.spotify.com/artist/5zygW1RJOV0Wji8CcxD5eN,Q65118209,Wishful Thinking,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
980,Au Pairs,28536,40413,5nGQE2ehuRkkK1iNUQQthd,https://open.spotify.com/artist/5nGQE2ehuRkkK1iNUQQthd,Q758380,Au Pairs,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
981,CIEL,28366,8575,419lBVMZC4wFzJg8evBZ4g,https://open.spotify.com/artist/419lBVMZC4wFzJg8evBZ4g,Q112031859,Ciel,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
982,Edgar Broughton Band,27912,21814,3vq20FWRCImmgoatehNMmg,https://open.spotify.com/artist/3vq20FWRCImmgoatehNMmg,Q1639834,Edgar Broughton Band,Warwick,United Kingdom,Warwick,reported_place,accepted_exact_name,
983,The Daydream Club,27883,10498,3U6eCXHFS6wQVuFuqeW09m,https://open.spotify.com/artist/3U6eCXHFS6wQVuFuqeW09m,Q2410735,The Daydream Club,Leicestershire,United Kingdom,Leicestershire,reported_place,accepted_exact_name,
984,Fanfarlo,27870,42762,2Ag3w3cSdRHgzPNi60WABE,https://open.spotify.com/artist/2Ag3w3cSdRHgzPNi60WABE,Q2624757,Fanfarlo,London,United Kingdom,London,reported_place,accepted_exact_name,
985,Sun's Signature,27652,23696,112n8pqLHAybFBHk2nB9yp,https://open.spotify.com/artist/112n8pqLHAybFBHk2nB9yp,Q124963818,Sun's Signature,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
986,Amazulu,27611,8468,2hGy0cp0xoWYWTjz6In3cg,https://open.spotify.com/artist/2hGy0cp0xoWYWTjz6In3cg,Q456540,Amazulu,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
987,Zion Train,27563,26857,6sDKfmMPaTI7MYeFoNFrg7,https://open.spotify.com/artist/6sDKfmMPaTI7MYeFoNFrg7,Q2393241,Zion Train,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
988,Another Sunny Day,27420,24920,6EGQKKjGZOxDJ1iy7Pw25M,https://open.spotify.com/artist/6EGQKKjGZOxDJ1iy7Pw25M,Q536403,Another Sunny Day,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
989,The Duke Spirit,27367,28248,5lModM3s3qlPQKYjtwWuXD,https://open.spotify.com/artist/5lModM3s3qlPQKYjtwWuXD,Q4992445,The Duke Spirit,London,United Kingdom,London,reported_place,accepted_exact_name,
990,O. Children,27293,30220,7J7hOGRAdXQdhMXeqf020e,https://open.spotify.com/artist/7J7hOGRAdXQdhMXeqf020e,Q3347461,O. Children,London,United Kingdom,London,reported_place,accepted_exact_name,
991,Oceansize,27190,50162,0Opj9xi9HHrH0L9uHAKnKm,https://open.spotify.com/artist/0Opj9xi9HHrH0L9uHAKnKm,Q1753688,Oceansize,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
992,Close Lobsters,27169,13959,6v8lYzIVcmeuPkoobFl7Dx,https://open.spotify.com/artist/6v8lYzIVcmeuPkoobFl7Dx,Q2979635,Close Lobsters,Paisley,United Kingdom,Paisley,reported_place,accepted_exact_name,
993,The Delgados,26800,25240,4wavWMHhIiUXxwCuWsHzXo,https://open.spotify.com/artist/4wavWMHhIiUXxwCuWsHzXo,Q1888034,The Delgados,Motherwell,United Kingdom,Motherwell,reported_place,accepted_exact_name,
